YEAR,MONTH_NUM,MONTH_MON,FLT_DATE,APT_ICAO,APT_NAME,STATE_NAME,FLT_ARR_1,DLY_APT_ARR_1,DLY_APT_ARR_A_1,DLY_APT_ARR_C_1,DLY_APT_ARR_D_1,DLY_APT_ARR_E_1,DLY_APT_ARR_G_1,DLY_APT_ARR_I_1,DLY_APT_ARR_M_1,DLY_APT_ARR_N_1,DLY_APT_ARR_O_1,DLY_APT_ARR_P_1,DLY_APT_ARR_R_1,DLY_APT_ARR_S_1,DLY_APT_ARR_T_1,DLY_APT_ARR_V_1,DLY_APT_ARR_W_1,DLY_APT_ARR_NA_1,FLT_ARR_1_DLY,FLT_ARR_1_DLY_15,ATFM_VERSION
2022,1,JAN,19-Jan-2022,EGBB,Birmingham,United Kingdom,33,,,,,,,,,,,,,,,,,,,,v2,Birmingham (EGBB)
2022,1,JAN,19-Jan-2022,GCTS,Tenerife Sur/Reina Sofia,Spain,67,,,,,,,,,,,,,,,,,,,,v2,Tenerife Sur/Reina Sofia (GCTS)
2022,1,JAN,19-Jan-2022,EDDE,Erfurt,Germany,9,,,,,,,,,,,,,,,,,,,,v2,Erfurt (EDDE)
2022,1,JAN,19-Jan-2022,EDDV,Hanover,Germany,37,,,,,,,,,,,,,,,,,,,,v2,Hanover (EDDV)
2022,1,JAN,19-Jan-2022,GMTT,Tanger,Morocco,8,,,,,,,,,,,,,,,,,,,,v2,Tanger (GMTT)
2022,1,JAN,19-Jan-2022,LFBE,Bergerac-Roumanière,France,1,,,,,,,,,,,,,,,,,,,,v2,Bergerac-Roumanière (LFBE)
2022,1,JAN,19-Jan-2022,LIPH,Treviso,Italy,13,,,,,,,,,,,,,,,,,,,,v2,Treviso (LIPH)
2022,1,JAN,19-Jan-2022,EDDG,Muenster-Osnabrueck,Germany,15,,,,,,,,,,,,,,,,,,,,v2,Muenster-Osnabrueck (EDDG)
2022,1,JAN,19-Jan-2022,EPSC,Szczecin - Goleniów,Poland,5,,,,,,,,,,,,,,,,,,,,v2,Szczecin - Goleniów (EPSC)
2022,1,JAN,19-Jan-2022,LEMH,Mahon,Spain,17,,,,,,,,,,,,,,,,,,,,v2,Mahon (LEMH)
2022,1,JAN,19-Jan-2022,LEVC,Valencia,Spain,45,,,,,,,,,,,,,,,,,,,,v2,Valencia (LEVC)
2022,1,JAN,19-Jan-2022,LFKC,Calvi-Sainte-Catherine,France,7,,,,,,,,,,,,,,,,,,,,v2,Calvi-Sainte-Catherine (LFKC)
2022,1,JAN,19-Jan-2022,LFLC,Clermont-Ferrand-Auvergne,France,23,,,,,,,,,,,,,,,,,,,,v2,Clermont-Ferrand-Auvergne (LFLC)
2022,1,JAN,19-Jan-2022,LIRP,Pisa San Giusto,Italy,20,,,,,,,,,,,,,,,,,,,,v2,Pisa San Giusto (LIRP)
2022,1,JAN,19-Jan-2022,LPPT,Lisbon,Portugal,143,,,,,,,,,,,,,,,,,,,,v2,Lisbon (LPPT)
2022,1,JAN,19-Jan-2022,LFRD,Dinard-Pleurtuit-Saint-Malo,France,1,,,,,,,,,,,,,,,,,,,,v2,Dinard-Pleurtuit-Saint-Malo (LFRD)
2022,1,JAN,19-Jan-2022,EPMO,Warszawa/ Modlin,Poland,13,,,,,,,,,,,,,,,,,,,,v2,Warszawa/ Modlin (EPMO)
2022,1,JAN,19-Jan-2022,EBLG,Liège,Belgium,72,,,,,,,,,,,,,,,,,,,,v2,Liège (EBLG)
2022,1,JAN,19-Jan-2022,EBOS,Ostend-Bruges,Belgium,17,,,,,,,,,,,,,,,,,,,,v2,Ostend-Bruges (EBOS)
2022,1,JAN,19-Jan-2022,EDDK,Cologne-Bonn,Germany,131,132,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,13,2,v2,Cologne-Bonn (EDDK)
2022,1,JAN,19-Jan-2022,EFHK,Helsinki/ Vantaa,Finland,154,,,,,,,,,,,,,,,,,,,,v2,Helsinki/ Vantaa (EFHK)
2022,1,JAN,19-Jan-2022,EPZG,Zielona Gora - Babimost,Poland,2,,,,,,,,,,,,,,,,,,,,v2,Zielona Gora - Babimost (EPZG)
2022,1,JAN,19-Jan-2022,LCPH,Paphos,Cyprus,7,,,,,,,,,,,,,,,,,,,,v2,Paphos (LCPH)
2022,1,JAN,19-Jan-2022,LETO,Madrid/Torrejon,Spain,1,,,,,,,,,,,,,,,,,,,,v2,Madrid/Torrejon (LETO)
2022,1,JAN,19-Jan-2022,LGTS,Thessaloniki,Greece,35,,,,,,,,,,,,,,,,,,,,v2,Thessaloniki (LGTS)
2022,1,JAN,19-Jan-2022,LTAC,Ankara/ Esenboğa,Turkey,69,,,,,,,,,,,,,,,,,,,,v2,Ankara/ Esenboğa (LTAC)
2022,1,JAN,19-Jan-2022,LPMT,Montijo AirBase,Portugal,0,,,,,,,,,,,,,,,,,,,,v2,Montijo AirBase (LPMT)
2022,1,JAN,19-Jan-2022,EGNT,Newcastle,United Kingdom,19,,,,,,,,,,,,,,,,,,,,v2,Newcastle (EGNT)
2022,1,JAN,19-Jan-2022,LFPG,Paris-Charles-de-Gaulle,France,391,,,,,,,,,,,,,,,,,,,,v2,Paris-Charles-de-Gaulle (LFPG)
2022,1,JAN,19-Jan-2022,LFRQ,Quimper-Pluguffan,France,2,,,,,,,,,,,,,,,,,,,,v2,Quimper-Pluguffan (LFRQ)
2022,1,JAN,19-Jan-2022,LSZH,Zürich,Switzerland,162,,,,,,,,,,,,,,,,,,,,v2,Zürich (LSZH)
2022,1,JAN,19-Jan-2022,LEBZ,Badajoz,Spain,5,,,,,,,,,,,,,,,,,,,,v2,Badajoz (LEBZ)
2022,1,JAN,19-Jan-2022,LIRA,Rome/Ciampino,Italy,56,,,,,,,,,,,,,,,,,,,,v2,Rome/Ciampino (LIRA)
2022,1,JAN,19-Jan-2022,LFRB,Brest-Bretagne,France,13,,,,,,,,,,,,,,,,,,,,v2,Brest-Bretagne (LFRB)
2022,1,JAN,19-Jan-2022,EDDN,Nuremberg,Germany,29,,,,,,,,,,,,,,,,,,,,v2,Nuremberg (EDDN)
2022,1,JAN,19-Jan-2022,LTFJ,Istanbul/ Sabiha Gökçen,Turkey,209,,,,,,,,,,,,,,,,,,,,v2,Istanbul/ Sabiha Gökçen (LTFJ)
2022,1,JAN,19-Jan-2022,EVRA,Riga,Latvia,50,,,,,,,,,,,,,,,,,,,,v2,Riga (EVRA)
2022,1,JAN,19-Jan-2022,ENBR,Bergen,Norway,111,,,,,,,,,,,,,,,,,,,,v2,Bergen (ENBR)
2022,1,JAN,19-Jan-2022,LPPD,Ponta Delgada,Portugal,22,,,,,,,,,,,,,,,,,,,,v2,Ponta Delgada (LPPD)
2022,1,JAN,19-Jan-2022,EGAE,Londonderry/Eglinton,United Kingdom,4,,,,,,,,,,,,,,,,,,,,v2,Londonderry/Eglinton (EGAE)
2022,1,JAN,19-Jan-2022,EPWR,Wroclaw/ Strachowice,Poland,20,,,,,,,,,,,,,,,,,,,,v2,Wroclaw/ Strachowice (EPWR)
2022,1,JAN,19-Jan-2022,LOWW,Vienna,Austria,146,,,,,,,,,,,,,,,,,,,,v2,Vienna (LOWW)
2022,1,JAN,19-Jan-2022,LYBE,Belgrade/ Nikola Tesla,Serbia,44,,,,,,,,,,,,,,,,,,,,v2,Belgrade/ Nikola Tesla (LYBE)
2022,1,JAN,19-Jan-2022,EYKA,Kaunas,Lithuania,10,,,,,,,,,,,,,,,,,,,,v2,Kaunas (EYKA)
2022,1,JAN,19-Jan-2022,LFLX,Châteauroux-Déols,France,4,,,,,,,,,,,,,,,,,,,,v2,Châteauroux-Déols (LFLX)
2022,1,JAN,19-Jan-2022,LIPZ,Venice,Italy,40,,,,,,,,,,,,,,,,,,,,v2,Venice (LIPZ)
2022,1,JAN,19-Jan-2022,EGLF,Farnborough,United Kingdom,37,,,,,,,,,,,,,,,,,,,,v2,Farnborough (EGLF)
2022,1,JAN,19-Jan-2022,EPLL,Lodz - Lublinek,Poland,4,,,,,,,,,,,,,,,,,,,,v2,Lodz - Lublinek (EPLL)
2022,1,JAN,19-Jan-2022,LHBP,Budapest/ Ferihegy,Hungary,75,,,,,,,,,,,,,,,,,,,,v2,Budapest/ Ferihegy (LHBP)
2022,1,JAN,19-Jan-2022,LFQQ,Lille-Lesquin,France,14,,,,,,,,,,,,,,,,,,,,v2,Lille-Lesquin (LFQQ)
2022,1,JAN,19-Jan-2022,LTFM,Istanbul International,Turkey,402,,,,,,,,,,,,,,,,,,,,v2,Istanbul International (LTFM)
2022,1,JAN,19-Jan-2022,EYVI,Vilnius,Lithuania,25,,,,,,,,,,,,,,,,,,,,v2,Vilnius (EYVI)
2022,1,JAN,19-Jan-2022,EGPH,Edinburgh,United Kingdom,53,,,,,,,,,,,,,,,,,,,,v2,Edinburgh (EGPH)
2022,1,JAN,19-Jan-2022,ENGM,Oslo/ Gardermoen,Norway,162,,,,,,,,,,,,,,,,,,,,v2,Oslo/ Gardermoen (ENGM)
2022,1,JAN,19-Jan-2022,LATI,Tirana,Albania,26,,,,,,,,,,,,,,,,,,,,v2,Tirana (LATI)
2022,1,JAN,19-Jan-2022,GCGM,La Gomera,Spain,2,,,,,,,,,,,,,,,,,,,,v2,La Gomera (GCGM)
2022,1,JAN,19-Jan-2022,LESO,San Sebastian,Spain,5,,,,,,,,,,,,,,,,,,,,v2,San Sebastian (LESO)
2022,1,JAN,19-Jan-2022,LERE,Valencia/Requena,Spain,2,,,,,,,,,,,,,,,,,,,,v2,Valencia/Requena (LERE)
2022,1,JAN,19-Jan-2022,EDDM,Munich,Germany,219,,,,,,,,,,,,,,,,,,,,v2,Munich (EDDM)
2022,1,JAN,19-Jan-2022,EDDW,Bremen,Germany,13,,,,,,,,,,,,,,,,,,,,v2,Bremen (EDDW)
2022,1,JAN,19-Jan-2022,LDZA,Zagreb,Croatia,40,,,,,,,,,,,,,,,,,,,,v2,Zagreb (LDZA)
2022,1,JAN,19-Jan-2022,LEMD,Madrid/ Barajas,Spain,395,,,,,,,,,,,,,,,,,,,,v2,Madrid/ Barajas (LEMD)
2022,1,JAN,19-Jan-2022,LIMC,Milan/ Malpensa,Italy,164,,,,,,,,,,,,,,,,,,,,v2,Milan/ Malpensa (LIMC)
2022,1,JAN,19-Jan-2022,EIWT,Weston,Ireland,0,,,,,,,,,,,,,,,,,,,,v2,Weston (EIWT)
2022,1,JAN,19-Jan-2022,GCRR,Lanzarote,Spain,44,,,,,,,,,,,,,,,,,,,,v2,Lanzarote (GCRR)
2022,1,JAN,19-Jan-2022,LFKJ,Ajaccio-Napoléon-Bonaparte,France,12,,,,,,,,,,,,,,,,,,,,v2,Ajaccio-Napoléon-Bonaparte (LFKJ)
2022,1,JAN,19-Jan-2022,LFLL,Lyon-Saint-Exupéry,France,57,,,,,,,,,,,,,,,,,,,,v2,Lyon-Saint-Exupéry (LFLL)
2022,1,JAN,19-Jan-2022,LIML,Milan/ Linate,Italy,107,,,,,,,,,,,,,,,,,,,,v2,Milan/ Linate (LIML)
2022,1,JAN,19-Jan-2022,LOWG,Graz,Austria,14,,,,,,,,,,,,,,,,,,,,v2,Graz (LOWG)
2022,1,JAN,19-Jan-2022,ESSB,Stockholm/ Bromma,Sweden,36,,,,,,,,,,,,,,,,,,,,v2,Stockholm/ Bromma (ESSB)
2022,1,JAN,19-Jan-2022,EHAM,Amsterdam/ Schiphol,Netherlands,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,v2,Amsterdam/ Schiphol (EHAM)
2022,1,JAN,19-Jan-2022,EIDL,Donegal,Ireland,2,,,,,,,,,,,,,,,,,,,,v2,Donegal (EIDL)
2022,1,JAN,19-Jan-2022,EPRZ,Rzeszow - Jasionka,Poland,8,,,,,,,,,,,,,,,,,,,,v2,Rzeszow - Jasionka (EPRZ)
2022,1,JAN,19-Jan-2022,LEAM,Almeria,Spain,5,,,,,,,,,,,,,,,,,,,,v2,Almeria (LEAM)
2022,1,JAN,19-Jan-2022,LFBI,Poitiers-Biard,France,12,,,,,,,,,,,,,,,,,,,,v2,Poitiers-Biard (LFBI)
2022,1,JAN,19-Jan-2022,LFMI,Istres-Le Tubé,France,11,,,,,,,,,,,,,,,,,,,,v2,Istres-Le Tubé (LFMI)
2022,1,JAN,19-Jan-2022,LROP,Bucharest/ Otopeni,Romania,79,,,,,,,,,,,,,,,,,,,,v2,Bucharest/ Otopeni (LROP)
2022,1,JAN,19-Jan-2022,EHLE,Lelystad,Netherlands,2,,,,,,,,,,,,,,,,,,,,v2,Lelystad (EHLE)
2022,1,JAN,19-Jan-2022,LERS,Reus,Spain,5,,,,,,,,,,,,,,,,,,,,v2,Reus (LERS)
2022,1,JAN,19-Jan-2022,LFST,Strasbourg-Entzheim,France,18,,,,,,,,,,,,,,,,,,,,v2,Strasbourg-Entzheim (LFST)
2022,1,JAN,19-Jan-2022,LGKF,Kefallinia,Greece,3,,,,,,,,,,,,,,,,,,,,v2,Kefallinia (LGKF)
2022,1,JAN,19-Jan-2022,EIWF,Waterford,Ireland,1,,,,,,,,,,,,,,,,,,,,v2,Waterford (EIWF)
2022,1,JAN,19-Jan-2022,EKCH,Copenhagen/ Kastrup,Denmark,169,,,,,,,,,,,,,,,,,,,,v2,Copenhagen/ Kastrup (EKCH)
2022,1,JAN,19-Jan-2022,GMMN,Casablanca,Morocco,30,,,,,,,,,,,,,,,,,,,,v2,Casablanca (GMMN)
2022,1,JAN,19-Jan-2022,LEJR,Jerez De La Frontera,Spain,16,,,,,,,,,,,,,,,,,,,,v2,Jerez De La Frontera (LEJR)
2022,1,JAN,19-Jan-2022,LTAI,Antalya,Turkey,63,,,,,,,,,,,,,,,,,,,,v2,Antalya (LTAI)
2022,1,JAN,19-Jan-2022,EPKK,Krakow - Balice,Poland,41,,,,,,,,,,,,,,,,,,,,v2,Krakow - Balice (EPKK)
2022,1,JAN,19-Jan-2022,LEMG,Málaga,Spain,85,,,,,,,,,,,,,,,,,,,,v2,Málaga (LEMG)
2022,1,JAN,19-Jan-2022,LFBO,Toulouse-Blagnac,France,69,,,,,,,,,,,,,,,,,,,,v2,Toulouse-Blagnac (LFBO)
2022,1,JAN,19-Jan-2022,LFBP,Pau-Pyrénées,France,12,,,,,,,,,,,,,,,,,,,,v2,Pau-Pyrénées (LFBP)
2022,1,JAN,19-Jan-2022,LPPS,Porto Santo,Portugal,3,,,,,,,,,,,,,,,,,,,,v2,Porto Santo (LPPS)
2022,1,JAN,19-Jan-2022,EBAW,Antwerp,Belgium,18,,,,,,,,,,,,,,,,,,,,v2,Antwerp (EBAW)
2022,1,JAN,19-Jan-2022,LJLJ,Ljubljana,Slovenia,22,,,,,,,,,,,,,,,,,,,,v2,Ljubljana (LJLJ)
2022,1,JAN,19-Jan-2022,LGKR,Corfu,Greece,10,,,,,,,,,,,,,,,,,,,,v2,Corfu (LGKR)
2022,1,JAN,19-Jan-2022,LGPZ,Aktion,Greece,4,,,,,,,,,,,,,,,,,,,,v2,Aktion (LGPZ)
2022,1,JAN,19-Jan-2022,LFJR,Angers-Marcé,France,0,,,,,,,,,,,,,,,,,,,,v2,Angers-Marcé (LFJR)
2022,1,JAN,19-Jan-2022,LFOK,Châlons-Vatry,France,4,,,,,,,,,,,,,,,,,,,,v2,Châlons-Vatry (LFOK)
2022,1,JAN,19-Jan-2022,EGAC,Belfast/City Airport,United Kingdom,12,,,,,,,,,,,,,,,,,,,,v2,Belfast/City Airport (EGAC)
2022,1,JAN,19-Jan-2022,LECU,Madrid/Cuatro Viento,Spain,5,,,,,,,,,,,,,,,,,,,,v2,Madrid/Cuatro Viento (LECU)
2022,1,JAN,19-Jan-2022,EGSS,London/ Stansted,United Kingdom,95,,,,,,,,,,,,,,,,,,,,v2,London/ Stansted (EGSS)
2022,1,JAN,20-Jan-2022,EICK,Cork,Ireland,13,,,,,,,,,,,,,,,,,,,,v2,Cork (EICK)
2022,1,JAN,20-Jan-2022,EINN,Shannon,Ireland,18,,,,,,,,,,,,,,,,,,,,v2,Shannon (EINN)
2022,1,JAN,20-Jan-2022,ENGM,Oslo/ Gardermoen,Norway,197,,,,,,,,,,,,,,,,,,,,v2,Oslo/ Gardermoen (ENGM)
2022,1,JAN,20-Jan-2022,GMAD,Agadir,Morocco,5,,,,,,,,,,,,,,,,,,,,v2,Agadir (GMAD)
2022,1,JAN,20-Jan-2022,LFMP,Perpignan-Rivesaltes,France,28,,,,,,,,,,,,,,,,,,,,v2,Perpignan-Rivesaltes (LFMP)
2022,1,JAN,20-Jan-2022,LJMB,Maribor,Slovenia,2,,,,,,,,,,,,,,,,,,,,v2,Maribor (LJMB)
2022,1,JAN,20-Jan-2022,LKMT,Ostrava,Czech Republic,8,,,,,,,,,,,,,,,,,,,,v2,Ostrava (LKMT)
2022,1,JAN,20-Jan-2022,LFRG,Deauville-Normandie,France,3,,,,,,,,,,,,,,,,,,,,v2,Deauville-Normandie (LFRG)
2022,1,JAN,20-Jan-2022,LFMV,Avignon-Caumont,France,12,,,,,,,,,,,,,,,,,,,,v2,Avignon-Caumont (LFMV)
2022,1,JAN,20-Jan-2022,LOWI,Innsbruck,Austria,11,,,,,,,,,,,,,,,,,,,,v2,Innsbruck (LOWI)
2022,1,JAN,20-Jan-2022,LFRM,Le Mans,France,1,,,,,,,,,,,,,,,,,,,,v2,Le Mans (LFRM)
2022,1,JAN,20-Jan-2022,LPCS,Cascais,Portugal,8,,,,,,,,,,,,,,,,,,,,v2,Cascais (LPCS)
2022,1,JAN,20-Jan-2022,EGPH,Edinburgh,United Kingdom,62,,,,,,,,,,,,,,,,,,,,v2,Edinburgh (EGPH)
2022,1,JAN,20-Jan-2022,GMMX,Marrakech,Morocco,7,,,,,,,,,,,,,,,,,,,,v2,Marrakech (GMMX)
2022,1,JAN,20-Jan-2022,LFBH,La Rochelle-Ile de Ré,France,8,,,,,,,,,,,,,,,,,,,,v2,La Rochelle-Ile de Ré (LFBH)
2022,1,JAN,20-Jan-2022,LGKO,Kos,Greece,5,,,,,,,,,,,,,,,,,,,,v2,Kos (LGKO)
2022,1,JAN,20-Jan-2022,LTBA,Istanbul/ Atatürk,Turkey,41,,,,,,,,,,,,,,,,,,,,v2,Istanbul/ Atatürk (LTBA)
2022,1,JAN,20-Jan-2022,GMME,Rabat,Morocco,9,,,,,,,,,,,,,,,,,,,,v2,Rabat (GMME)
2022,1,JAN,20-Jan-2022,LEMO,Seville/Moron,Spain,8,,,,,,,,,,,,,,,,,,,,v2,Seville/Moron (LEMO)
2022,1,JAN,20-Jan-2022,LGMK,Mikonos,Greece,4,,,,,,,,,,,,,,,,,,,,v2,Mikonos (LGMK)
2022,1,JAN,20-Jan-2022,LFJL,Metz-Nancy-Lorraine,France,3,,,,,,,,,,,,,,,,,,,,v2,Metz-Nancy-Lorraine (LFJL)
2022,1,JAN,20-Jan-2022,LFMH,Saint-Etienne-Bouthéon,France,1,,,,,,,,,,,,,,,,,,,,v2,Saint-Etienne-Bouthéon (LFMH)
2022,1,JAN,20-Jan-2022,LFRZ,Saint-Nazaire-Montoir,France,5,,,,,,,,,,,,,,,,,,,,v2,Saint-Nazaire-Montoir (LFRZ)
2022,1,JAN,20-Jan-2022,EGCC,Manchester,United Kingdom,96,,,,,,,,,,,,,,,,,,,,v2,Manchester (EGCC)
2022,1,JAN,20-Jan-2022,LIME,Bergamo,Italy,59,,,,,,,,,,,,,,,,,,,,v2,Bergamo (LIME)
2022,1,JAN,20-Jan-2022,EPPO,Poznan - Lawica,Poland,15,,,,,,,,,,,,,,,,,,,,v2,Poznan - Lawica (EPPO)
2022,1,JAN,20-Jan-2022,LEVT,Vitoria,Spain,18,,,,,,,,,,,,,,,,,,,,v2,Vitoria (LEVT)
2022,1,JAN,20-Jan-2022,LEXJ,Santander,Spain,4,,,,,,,,,,,,,,,,,,,,v2,Santander (LEXJ)
2022,1,JAN,20-Jan-2022,LFBT,Tarbes-Lourdes Pyrénées,France,4,,,,,,,,,,,,,,,,,,,,v2,Tarbes-Lourdes Pyrénées (LFBT)
2022,1,JAN,20-Jan-2022,LZIB,Bratislava,Slovakia,11,,,,,,,,,,,,,,,,,,,,v2,Bratislava (LZIB)
2022,1,JAN,20-Jan-2022,LERS,Reus,Spain,5,,,,,,,,,,,,,,,,,,,,v2,Reus (LERS)
2022,1,JAN,20-Jan-2022,LOWK,Klagenfurt,Austria,3,,,,,,,,,,,,,,,,,,,,v2,Klagenfurt (LOWK)
2022,1,JAN,20-Jan-2022,LGPZ,Aktion,Greece,1,,,,,,,,,,,,,,,,,,,,v2,Aktion (LGPZ)
2022,1,JAN,20-Jan-2022,LGTS,Thessaloniki,Greece,33,,,,,,,,,,,,,,,,,,,,v2,Thessaloniki (LGTS)
2022,1,JAN,20-Jan-2022,LTAC,Ankara/ Esenboğa,Turkey,86,,,,,,,,,,,,,,,,,,,,v2,Ankara/ Esenboğa (LTAC)
2022,1,JAN,20-Jan-2022,EPWA,Warszawa/ Chopina,Poland,151,,,,,,,,,,,,,,,,,,,,v2,Warszawa/ Chopina (EPWA)
2022,1,JAN,20-Jan-2022,LATI,Tirana,Albania,38,,,,,,,,,,,,,,,,,,,,v2,Tirana (LATI)
2022,1,JAN,20-Jan-2022,LFOH,Le Havre-Octeville,France,2,,,,,,,,,,,,,,,,,,,,v2,Le Havre-Octeville (LFOH)
2022,1,JAN,20-Jan-2022,EKCH,Copenhagen/ Kastrup,Denmark,172,,,,,,,,,,,,,,,,,,,,v2,Copenhagen/ Kastrup (EKCH)
2022,1,JAN,20-Jan-2022,ESSB,Stockholm/ Bromma,Sweden,42,,,,,,,,,,,,,,,,,,,,v2,Stockholm/ Bromma (ESSB)
2022,1,JAN,20-Jan-2022,EHAM,Amsterdam/ Schiphol,Netherlands,398,,,,,,,,,,,,,,,,,,,,v2,Amsterdam/ Schiphol (EHAM)
2022,1,JAN,20-Jan-2022,LFRB,Brest-Bretagne,France,20,,,,,,,,,,,,,,,,,,,,v2,Brest-Bretagne (LFRB)
2022,1,JAN,20-Jan-2022,LGRP,Rodos,Greece,6,,,,,,,,,,,,,,,,,,,,v2,Rodos (LGRP)
2022,1,JAN,20-Jan-2022,EIKN,Connaught,Ireland,1,,,,,,,,,,,,,,,,,,,,v2,Connaught (EIKN)
2022,1,JAN,20-Jan-2022,LIBR,Brindisi,Italy,21,,,,,,,,,,,,,,,,,,,,v2,Brindisi (LIBR)
2022,1,JAN,20-Jan-2022,LFRK,Caen-Carpiquet,France,4,,,,,,,,,,,,,,,,,,,,v2,Caen-Carpiquet (LFRK)
2022,1,JAN,20-Jan-2022,EPLB,Lublin,Poland,0,,,,,,,,,,,,,,,,,,,,v2,Lublin (EPLB)
2022,1,JAN,20-Jan-2022,EIWF,Waterford,Ireland,1,,,,,,,,,,,,,,,,,,,,v2,Waterford (EIWF)
2022,1,JAN,20-Jan-2022,EETN,Tallinn,Estonia,41,,,,,,,,,,,,,,,,,,,,v2,Tallinn (EETN)
2022,1,JAN,20-Jan-2022,ESGG,Göteborg,Sweden,51,,,,,,,,,,,,,,,,,,,,v2,Göteborg (ESGG)
2022,1,JAN,20-Jan-2022,LOWG,Graz,Austria,14,,,,,,,,,,,,,,,,,,,,v2,Graz (LOWG)
2022,1,JAN,20-Jan-2022,LQSA,Sarajevo,Bosnia and Herzegovina,13,,,,,,,,,,,,,,,,,,,,v2,Sarajevo (LQSA)
2022,1,JAN,20-Jan-2022,LSGG,Geneva,Switzerland,150,,,,,,,,,,,,,,,,,,,,v2,Geneva (LSGG)
2022,1,JAN,20-Jan-2022,LFSB,Bâle-Mulhouse,France,39,,,,,,,,,,,,,,,,,,,,v2,Bâle-Mulhouse (LFSB)
2022,1,JAN,20-Jan-2022,LERJ,Logrono,Spain,2,,,,,,,,,,,,,,,,,,,,v2,Logrono (LERJ)
2022,1,JAN,20-Jan-2022,EHGG,Groningen,Netherlands,24,,,,,,,,,,,,,,,,,,,,v2,Groningen (EHGG)
2022,1,JAN,20-Jan-2022,LFMK,Carcassonne-Salvaza,France,12,,,,,,,,,,,,,,,,,,,,v2,Carcassonne-Salvaza (LFMK)
2022,1,JAN,20-Jan-2022,GCLP,Gran Canaria,Spain,121,,,,,,,,,,,,,,,,,,,,v2,Gran Canaria (GCLP)
2022,1,JAN,20-Jan-2022,LSGS,Sion,Switzerland,15,,,,,,,,,,,,,,,,,,,,v2,Sion (LSGS)
2022,1,JAN,20-Jan-2022,UKBB,Kiev/Boryspil,Ukraine,90,,,,,,,,,,,,,,,,,,,,v2,Kiev/Boryspil (UKBB)
2022,1,JAN,20-Jan-2022,LERE,Valencia/Requena,Spain,2,,,,,,,,,,,,,,,,,,,,v2,Valencia/Requena (LERE)
2022,1,JAN,20-Jan-2022,EPKT,Katowice - Pyrzowice,Poland,27,,,,,,,,,,,,,,,,,,,,v2,Katowice - Pyrzowice (EPKT)
2022,1,JAN,20-Jan-2022,LDZA,Zagreb,Croatia,43,,,,,,,,,,,,,,,,,,,,v2,Zagreb (LDZA)
2022,1,JAN,20-Jan-2022,LEGE,Gerona,Spain,3,,,,,,,,,,,,,,,,,,,,v2,Gerona (LEGE)
2022,1,JAN,20-Jan-2022,LFMN,Nice-Côte d’Azur,France,104,,,,,,,,,,,,,,,,,,,,v2,Nice-Côte d’Azur (LFMN)
2022,1,JAN,20-Jan-2022,LIMC,Milan/ Malpensa,Italy,170,,,,,,,,,,,,,,,,,,,,v2,Milan/ Malpensa (LIMC)
2022,1,JAN,20-Jan-2022,LEIB,Ibiza,Spain,24,,,,,,,,,,,,,,,,,,,,v2,Ibiza (LEIB)
2022,1,JAN,20-Jan-2022,LEST,Santiago,Spain,13,,,,,,,,,,,,,,,,,,,,v2,Santiago (LEST)
2022,1,JAN,20-Jan-2022,LPPR,Porto,Portugal,61,,,,,,,,,,,,,,,,,,,,v2,Porto (LPPR)
2022,1,JAN,20-Jan-2022,LFOP,Rouen,France,6,,,,,,,,,,,,,,,,,,,,v2,Rouen (LFOP)
2022,1,JAN,20-Jan-2022,EYVI,Vilnius,Lithuania,45,,,,,,,,,,,,,,,,,,,,v2,Vilnius (EYVI)
2022,1,JAN,20-Jan-2022,ENZV,Stavanger,Norway,65,,,,,,,,,,,,,,,,,,,,v2,Stavanger (ENZV)
2022,1,JAN,20-Jan-2022,LPFR,Faro,Portugal,20,,,,,,,,,,,,,,,,,,,,v2,Faro (LPFR)
2022,1,JAN,20-Jan-2022,EGKK,London/ Gatwick,United Kingdom,80,,,,,,,,,,,,,,,,,,,,v2,London/ Gatwick (EGKK)
2022,1,JAN,20-Jan-2022,LEBL,Barcelona,Spain,200,,,,,,,,,,,,,,,,,,,,v2,Barcelona (LEBL)
2022,1,JAN,20-Jan-2022,LEMD,Madrid/ Barajas,Spain,383,,,,,,,,,,,,,,,,,,,,v2,Madrid/ Barajas (LEMD)
2022,1,JAN,20-Jan-2022,EDDH,Hamburg,Germany,83,,,,,,,,,,,,,,,,,,,,v2,Hamburg (EDDH)
2022,1,JAN,20-Jan-2022,EDDM,Munich,Germany,253,,,,,,,,,,,,,,,,,,,,v2,Munich (EDDM)
2022,1,JAN,20-Jan-2022,EHRD,Rotterdam,Netherlands,15,,,,,,,,,,,,,,,,,,,,v2,Rotterdam (EHRD)
2022,1,JAN,20-Jan-2022,EPGD,Gdansk,Poland,36,,,,,,,,,,,,,,,,,,,,v2,Gdansk (EPGD)
2022,1,JAN,20-Jan-2022,GCLA,La Palma,Spain,19,,,,,,,,,,,,,,,,,,,,v2,La Palma (GCLA)
2022,1,JAN,20-Jan-2022,LFLI,Annemasse,France,1,,,,,,,,,,,,,,,,,,,,v2,Annemasse (LFLI)
2022,1,JAN,20-Jan-2022,EIWT,Weston,Ireland,1,,,,,,,,,,,,,,,,,,,,v2,Weston (EIWT)
